tamanho,algoritmo,localidad,tiempo
1,8_1,si,0.3991098403930664
1,8_2,si,0.44858646392822266
1,16_2,si,0.4543886184692383
1,8_1,no,0.40394115447998047
1,8_2,no,0.45273804664611816
1,16_2,no,0.45968174934387207
2,8_1,si,1.6570427417755127
2,8_2,si,1.8859670162200928
2,16_2,si,1.8923125267028809
2,8_1,no,1.6823616027832031
2,8_2,no,1.864093542098999
2,16_2,no,1.8871119022369385
3,8_1,si,3.8269922733306885
3,8_2,si,4.288587331771851
3,16_2,si,4.339935302734375
3,8_1,no,3.799436569213867
3,8_2,no,4.239919185638428
3,16_2,no,4.383537530899048
4,8_1,si,6.831465005874634
4,8_2,si,7.683536529541016
4,16_2,si,7.6895551681518555
4,8_1,no,6.860429286956787
4,8_2,no,7.614534854888916
4,16_2,no,7.648169279098511
