tamanho,algoritmo,localidad,tiempo
1,8_1,si,0.40540099143981934
1,8_2,si,0.4535529613494873
1,16_2,si,0.45717930793762207
1,8_1,no,0.4035768508911133
1,8_2,no,0.45014119148254395
1,16_2,no,0.4598653316497803
2,8_1,si,1.6560649871826172
2,8_2,si,1.8498218059539795
2,16_2,si,1.8653514385223389
2,8_1,no,1.6611483097076416
2,8_2,no,1.8516526222229004
2,16_2,no,1.8754911422729492
3,8_1,si,3.7932918071746826
3,8_2,si,4.312249422073364
3,16_2,si,4.29470682144165
3,8_1,no,3.8263731002807617
3,8_2,no,4.3402698040008545
3,16_2,no,4.313178777694702
4,8_1,si,6.773221492767334
4,8_2,si,7.630017280578613
4,16_2,si,7.597212553024292
4,8_1,no,6.789546251296997
4,8_2,no,7.5799400806427
4,16_2,no,7.713607311248779
