tamanho,algoritmo,localidad,tiempo
1,8_1,si,0.4050438404083252
1,8_2,si,0.4520113468170166
1,16_2,si,0.45565152168273926
1,8_1,no,0.40240478515625
1,8_2,no,0.45006346702575684
1,16_2,no,0.4562721252441406
2,8_1,si,1.6579668521881104
2,8_2,si,1.8510677814483643
2,16_2,si,1.868591547012329
2,8_1,no,1.6583292484283447
2,8_2,no,1.8580753803253174
2,16_2,no,1.8915607929229736
3,8_1,si,3.7851970195770264
3,8_2,si,4.222094774246216
3,16_2,si,4.259622097015381
3,8_1,no,3.795766592025757
3,8_2,no,4.237633466720581
3,16_2,no,4.292292356491089
4,8_1,si,6.778867721557617
4,8_2,si,7.56295919418335
4,16_2,si,7.617699146270752
4,8_1,no,6.780610799789429
4,8_2,no,7.7160680294036865
4,16_2,no,7.703851222991943
