tamanho,algoritmo,localidad,tiempo
1,8_1,si,0.4057936668395996
1,8_2,si,0.4553980827331543
1,16_2,si,0.45815062522888184
1,8_1,no,0.4033517837524414
1,8_2,no,0.45689940452575684
1,16_2,no,0.4602677822113037
2,8_1,si,1.6739435195922852
2,8_2,si,1.8457422256469727
2,16_2,si,1.8648507595062256
2,8_1,no,1.6602654457092285
2,8_2,no,1.857149600982666
2,16_2,no,1.8805296421051025
3,8_1,si,3.7796640396118164
3,8_2,si,4.21527624130249
3,16_2,si,4.270219802856445
3,8_1,no,3.827101945877075
3,8_2,no,4.253544092178345
3,16_2,no,4.278264284133911
4,8_1,si,6.810287237167358
4,8_2,si,7.608068466186523
4,16_2,si,7.668564558029175
4,8_1,no,6.845898389816284
4,8_2,no,7.567395210266113
4,16_2,no,7.689318656921387
