tamanho,algoritmo,localidad,tiempo
1,8_1,si,0.41839098930358887
1,8_2,si,0.46387600898742676
1,16_2,si,0.46747827529907227
1,8_1,no,0.41880178451538086
1,8_2,no,0.4640939235687256
1,16_2,no,0.4705963134765625
2,8_1,si,1.7000000476837158
2,8_2,si,1.9195761680603027
2,16_2,si,1.9517512321472168
2,8_1,no,1.738769769668579
2,8_2,no,1.9209370613098145
2,16_2,no,1.9509131908416748
3,8_1,si,3.896418809890747
3,8_2,si,4.372148752212524
3,16_2,si,4.3884124755859375
3,8_1,no,3.9259860515594482
3,8_2,no,4.437192440032959
3,16_2,no,4.444643259048462
4,8_1,si,6.981529951095581
4,8_2,si,7.75631046295166
4,16_2,si,7.819967031478882
4,8_1,no,7.011680841445923
4,8_2,no,7.9446117877960205
4,16_2,no,7.952282428741455
