tamanho,algoritmo,localidad,tiempo
1,8_1,si,0.4146413803100586
1,8_2,si,0.4620239734649658
1,16_2,si,0.4679687023162842
1,8_1,no,0.4152505397796631
1,8_2,no,0.4701387882232666
1,16_2,no,0.46961164474487305
2,8_1,si,1.7098760604858398
2,8_2,si,1.8970868587493896
2,16_2,si,1.9097645282745361
2,8_1,no,1.7110161781311035
2,8_2,no,1.9017257690429688
2,16_2,no,1.9166717529296875
3,8_1,si,3.859003782272339
3,8_2,si,4.356484651565552
3,16_2,si,4.376327276229858
3,8_1,no,3.893233299255371
3,8_2,no,4.359787464141846
3,16_2,no,4.394254922866821
4,8_1,si,7.079122543334961
4,8_2,si,7.836008071899414
4,16_2,si,7.903613805770874
4,8_1,no,7.071372032165527
4,8_2,no,7.912152290344238
4,16_2,no,7.924093723297119
