tamanho,algoritmo,localidad,tiempo
1,8_1,si,0.42452573776245117
1,8_2,si,0.4649999141693115
1,16_2,si,0.47037339210510254
1,8_1,no,0.4196009635925293
1,8_2,no,0.4681854248046875
1,16_2,no,0.4802510738372803
2,8_1,si,1.74934983253479
2,8_2,si,1.9312591552734375
2,16_2,si,1.9608800411224365
2,8_1,no,1.7747604846954346
2,8_2,no,1.952636957168579
2,16_2,no,1.9661014080047607
3,8_1,si,3.9620201587677
3,8_2,si,4.445298671722412
3,16_2,si,4.442154169082642
3,8_1,no,3.9208083152770996
3,8_2,no,4.417109251022339
3,16_2,no,4.433912992477417
4,8_1,si,6.948362588882446
4,8_2,si,7.846067667007446
4,16_2,si,7.850233554840088
4,8_1,no,7.010341167449951
4,8_2,no,7.846678972244263
4,16_2,no,7.925212621688843
